rms,f0_o,wordrate_o,freq_o,mwe_o,bottomup_o
-0.112006099071,-148.493877901,-0.0869586486256,-0.0198483868774,-0.00222910845461,-0.0506479634997
-0.111332234807,-148.098231983,-0.0877740952936,-0.0166819656052,-0.00217832489583,-0.0504378629497
-0.0832469147559,-127.781439591,-0.0908580576216,0.152119994699,-0.0012674808597,-0.0798506884867
-0.0214333516235,-73.0047618009,-0.0395843036166,0.42570543945,-0.000145836864054,-0.206260052582
0.0118979722019,-29.3069044961,0.0185122698962,0.190359285621,0.0241363385103,-0.209167957518
0.0190480391209,-6.92331879532,0.0654059156548,0.0059959815293,0.0361320938971,-0.174431640102
0.0205517061349,6.35629983602,0.111679827845,-0.0245053018871,0.0203282520029,-0.137511654652
0.0214631255989,10.6344479496,0.145407000523,-0.199538435901,0.00270119642972,-0.167616462988
0.0130172891239,7.72327959372,0.171971124778,-0.432277847494,-0.00839907170445,-0.0872337365813
0.0185390906829,-2.56150029607,0.0912668118425,-0.264709004618,-0.00943423276769,0.0679775134766
0.0348691348159,-2.86211134564,-6.88549986974e-05,0.170209478543,-0.00678887311324,0.10933785265
0.0346301411219,-0.158869477867,-0.0445055915495,0.311123550061,-0.00523922079773,0.119509778837
0.0196306502209,-4.94018074546,-0.0418227000704,-0.0238557332673,-0.00511894085902,0.0031435986022
0.00905431024694,-4.65510145284,-0.0204736832529,-0.384729283433,-0.00558530856311,-0.020034653442
-0.00189749901706,6.73722607618,0.00523781277492,-0.263466061587,-0.00715963641921,0.13256949971
-0.00947501321706,7.9282474215,0.0143762629529,0.0995759390215,-0.00766049956231,0.135934985811
-0.0185460360326,7.78322590364,-0.0328082467221,0.176005055836,-0.00660351832991,0.0613116772712
-0.0126701004466,11.2340181516,-0.0175805486513,-0.0714861651071,-0.00678077852411,-0.0445953615428
0.0110849742829,4.3876767876,0.0114325519218,-0.0410327227283,-0.00556407895338,-0.119301669387
0.0311627998519,-5.5416924264,-0.00775176957036,-0.105498876977,-0.00291520173144,-0.087346750079
0.0355896551019,-6.40145818734,-0.00728254892386,-0.118089767507,-0.00256295911437,0.028108324817
0.0368743794089,-2.05111136112,0.0458882088934,-0.109955948609,-0.00441419418717,0.0695348984168
0.0342319227089,2.66365626554,0.0970500413157,0.0745796745314,-0.00650394307532,0.144747243918
0.0149959739659,7.68726829702,0.103031620355,0.290590861853,-0.00836479313017,0.204854261101
0.0105559193739,13.9544219415,0.0293882853516,0.242540770141,-0.00671422906958,0.140716156723
0.0105390587979,12.5069885026,0.0160283969058,0.0454090740205,-0.00620635629487,0.101539849216
0.00775263339894,5.78904656191,0.017278379817,-0.135711544548,-0.00605003092929,0.0233989153864
0.00564077410394,1.61023965504,0.0335810235713,-0.341776188356,-0.00647248933638,-0.105622864949
-0.00531139512006,17.6237328239,0.0225347285699,-0.291966381564,-0.00784725160621,-0.115004198309
0.0184058577309,20.6662082094,0.0110195605938,-0.0768450862525,-0.00596492457526,-0.0230493990073
0.0125327476079,7.83653807731,0.00389083026914,-0.0742653583213,-0.00540388214946,0.0876376938232
-0.0132959206755,-0.150839491104,-0.00862142691678,-0.164065650889,-0.0063838535775,0.0504368294618
-0.0229199981706,6.04403872735,-0.0193737938359,-0.0344184030387,-0.00709531767835,-0.0152328870162
-0.02553153813,27.0741708728,-0.0903359579117,0.0931656180505,-0.00626762783401,0.0271365878362
-0.0214712505064,32.6399491181,-0.0628953292655,0.238860406519,-0.0071754584794,0.0482258732486
-0.0147917010955,26.9805189173,-0.0152337744414,0.357196983585,-0.00787721214944,0.101897740459
0.0120636502899,11.229387148,-0.00106161594702,0.241596606512,-0.00547989107341,0.0488797598563
0.0242283384209,-5.78608086739,0.0276432800484,-0.0623706231911,-0.00178027210923,0.0972705852214
0.0322101054269,-14.7385297038,-0.023241765389,-0.0350905916624,0.0290410005245,0.0881540880389
0.0617819694999,-22.4553347537,-0.0424476984308,0.120411573233,0.0429915905018,-0.0969901951512
